bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,pred
9,72,2880,1568,149,26,0,1,2,4.16
10,72,2880,1568,149,26,0,1,2,4.31
11,72,2880,1568,149,26,0,1,2,4.44
12,72,2880,1568,149,26,0,1,2,4.56
13,72,2880,1568,149,26,0,1,2,4.67
14,72,2880,1568,149,26,0,1,2,4.76
15,72,2880,1568,149,26,0,1,2,4.84
16,72,2880,1568,149,26,0,1,2,4.9
17,72,2880,1568,149,26,0,1,2,4.95
18,72,2880,1568,149,26,0,1,2,4.98
19,72,2880,1568,149,26,0,1,2,5.01
20,72,2880,1568,149,26,0,1,2,5.01
21,72,2880,1568,149,26,0,1,2,5.01
22,72,2880,1568,149,26,0,1,2,4.99
23,72,2880,1568,149,26,0,1,2,4.95
24,72,2880,1568,149,26,0,1,2,4.91
25,72,2880,1568,149,26,0,1,2,4.84
26,72,2880,1568,149,26,0,1,2,4.77
2,72,2880,1568,149,26,0,1,3,2.78
3,72,2880,1568,149,26,0,1,3,3.03
4,72,2880,1568,149,26,0,1,3,3.26
5,72,2880,1568,149,26,0,1,3,3.48
6,72,2880,1568,149,26,0,1,3,3.68
7,72,2880,1568,149,26,0,1,3,3.87
8,72,2880,1568,149,26,0,1,3,4.05
9,72,2880,1568,149,26,0,1,3,4.21
10,72,2880,1568,149,26,0,1,3,4.36
11,72,2880,1568,149,26,0,1,3,4.5
12,72,2880,1568,149,26,0,1,3,4.62
13,72,2880,1568,149,26,0,1,3,4.72
14,72,2880,1568,149,26,0,1,3,4.81
15,72,2880,1568,149,26,0,1,3,4.89
16,72,2880,1568,149,26,0,1,3,4.96
17,72,2880,1568,149,26,0,1,3,5.01
18,72,2880,1568,149,26,0,1,3,5.04
19,72,2880,1568,149,26,0,1,3,5.06
20,72,2880,1568,149,26,0,1,3,5.07
21,72,2880,1568,149,26,0,1,3,5.07
22,72,2880,1568,149,26,0,1,3,5.05
23,72,2880,1568,149,26,0,1,3,5.01
24,72,2880,1568,149,26,0,1,3,4.96
25,72,2880,1568,149,26,0,1,3,4.9
26,72,2880,1568,149,26,0,1,3,4.82
2,72,2880,1568,149,30,0,0,1,2.74
3,72,2880,1568,149,30,0,0,1,2.99
4,72,2880,1568,149,30,0,0,1,3.22
5,72,2880,1568,149,30,0,0,1,3.44
6,72,2880,1568,149,30,0,0,1,3.64
7,72,2880,1568,149,30,0,0,1,3.83
8,72,2880,1568,149,30,0,0,1,4.01
9,72,2880,1568,149,30,0,0,1,4.17
10,72,2880,1568,149,30,0,0,1,4.32
11,72,2880,1568,149,30,0,0,1,4.46
12,72,2880,1568,149,30,0,0,1,4.58
13,72,2880,1568,149,30,0,0,1,4.68
14,72,2880,1568,149,30,0,0,1,4.78
15,72,2880,1568,149,30,0,0,1,4.85
16,72,2880,1568,149,30,0,0,1,4.92
17,72,2880,1568,149,30,0,0,1,4.97
18,72,2880,1568,149,30,0,0,1,5.01
19,72,2880,1568,149,30,0,0,1,5.03
20,72,2880,1568,149,30,0,0,1,5.04
21,72,2880,1568,149,30,0,0,1,5.03
22,72,2880,1568,149,30,0,0,1,5.01
23,72,2880,1568,149,30,0,0,1,4.98
24,72,2880,1568,149,30,0,0,1,4.93
25,72,2880,1568,149,30,0,0,1,4.87
26,72,2880,1568,149,30,0,0,1,4.8
27,72,2880,1568,149,30,0,0,1,4.71
28,72,2880,1568,149,30,0,0,1,4.6
29,72,2880,1568,149,30,0,0,1,4.49
30,72,2880,1568,149,30,0,0,1,4.35
2,72,2880,1568,149,30,0,0,2,2.74
3,72,2880,1568,149,30,0,0,2,2.98
4,72,2880,1568,149,30,0,0,2,3.21
5,72,2880,1568,149,30,0,0,2,3.42
6,72,2880,1568,149,30,0,0,2,3.62
7,72,2880,1568,149,30,0,0,2,3.81
8,72,2880,1568,149,30,0,0,2,3.98
9,72,2880,1568,149,30,0,0,2,4.14
10,72,2880,1568,149,30,0,0,2,4.28
11,72,2880,1568,149,30,0,0,2,4.42
12,72,2880,1568,149,30,0,0,2,4.53
13,72,2880,1568,149,30,0,0,2,4.64
14,72,2880,1568,149,30,0,0,2,4.73
15,72,2880,1568,149,30,0,0,2,4.8
16,72,2880,1568,149,30,0,0,2,4.87
17,72,2880,1568,149,30,0,0,2,4.92
18,72,2880,1568,149,30,0,0,2,4.95
19,72,2880,1568,149,30,0,0,2,4.97
20,72,2880,1568,149,30,0,0,2,4.98
21,72,2880,1568,149,30,0,0,2,4.98
22,72,2880,1568,149,30,0,0,2,4.96
23,72,2880,1568,149,30,0,0,2,4.92
24,72,2880,1568,149,30,0,0,2,4.88
25,72,2880,1568,149,30,0,0,2,4.82
26,72,2880,1568,149,30,0,0,2,4.74
27,72,2880,1568,149,30,0,0,2,4.65
28,72,2880,1568,149,30,0,0,2,4.55
29,72,2880,1568,149,30,0,0,2,4.44
30,72,2880,1568,149,30,0,0,2,4.31
2,72,2880,1568,149,30,0,0,3,2.76
3,72,2880,1568,149,30,0,0,3,3.01
4,72,2880,1568,149,30,0,0,3,3.24
5,72,2880,1568,149,30,0,0,3,3.46
6,72,2880,1568,149,30,0,0,3,3.66
7,72,2880,1568,149,30,0,0,3,3.85
8,72,2880,1568,149,30,0,0,3,4.03
9,72,2880,1568,149,30,0,0,3,4.19
10,72,2880,1568,149,30,0,0,3,4.34
11,72,2880,1568,149,30,0,0,3,4.48
12,72,2880,1568,149,30,0,0,3,4.6
13,72,2880,1568,149,30,0,0,3,4.7
14,72,2880,1568,149,30,0,0,3,4.79
15,72,2880,1568,149,30,0,0,3,4.87
16,72,2880,1568,149,30,0,0,3,4.94
17,72,2880,1568,149,30,0,0,3,4.99
18,72,2880,1568,149,30,0,0,3,5.02
19,72,2880,1568,149,30,0,0,3,5.05
20,72,2880,1568,149,30,0,0,3,5.05
21,72,2880,1568,149,30,0,0,3,5.05
22,72,2880,1568,149,30,0,0,3,5.03
23,72,2880,1568,149,30,0,0,3,5.0
24,72,2880,1568,149,30,0,0,3,4.95
25,72,2880,1568,149,30,0,0,3,4.89
26,72,2880,1568,149,30,0,0,3,4.81
27,72,2880,1568,149,30,0,0,3,4.72
28,72,2880,1568,149,30,0,0,3,4.62
29,72,2880,1568,149,30,0,0,3,4.5
30,72,2880,1568,149,30,0,0,3,4.37
2,72,2880,1568,149,30,0,1,1,2.74
3,72,2880,1568,149,30,0,1,1,2.98
4,72,2880,1568,149,30,0,1,1,3.21
5,72,2880,1568,149,30,0,1,1,3.42
6,72,2880,1568,149,30,0,1,1,3.62
7,72,2880,1568,149,30,0,1,1,3.81
8,72,2880,1568,149,30,0,1,1,3.98
9,72,2880,1568,149,30,0,1,1,4.14
10,72,2880,1568,149,30,0,1,1,4.28
11,72,2880,1568,149,30,0,1,1,4.42
12,72,2880,1568,149,30,0,1,1,4.53
13,72,2880,1568,149,30,0,1,1,4.64
14,72,2880,1568,149,30,0,1,1,4.73
15,72,2880,1568,149,30,0,1,1,4.8
16,72,2880,1568,149,30,0,1,1,4.87
17,72,2880,1568,149,30,0,1,1,4.92
18,72,2880,1568,149,30,0,1,1,4.95
19,72,2880,1568,149,30,0,1,1,4.97
20,72,2880,1568,149,30,0,1,1,4.98
21,72,2880,1568,149,30,0,1,1,4.98
22,72,2880,1568,149,30,0,1,1,4.96
23,72,2880,1568,149,30,0,1,1,4.92
24,72,2880,1568,149,30,0,1,1,4.88
25,72,2880,1568,149,30,0,1,1,4.82
26,72,2880,1568,149,30,0,1,1,4.74
27,72,2880,1568,149,30,0,1,1,4.65
28,72,2880,1568,149,30,0,1,1,4.55
29,72,2880,1568,149,30,0,1,1,4.44
30,72,2880,1568,149,30,0,1,1,4.31
2,72,2880,1568,149,30,0,1,2,2.74
3,72,2880,1568,149,30,0,1,2,2.98
4,72,2880,1568,149,30,0,1,2,3.2
5,72,2880,1568,149,30,0,1,2,3.41
6,72,2880,1568,149,30,0,1,2,3.6
7,72,2880,1568,149,30,0,1,2,3.78
8,72,2880,1568,149,30,0,1,2,3.95
9,72,2880,1568,149,30,0,1,2,4.1
10,72,2880,1568,149,30,0,1,2,4.25
11,72,2880,1568,149,30,0,1,2,4.37
12,72,2880,1568,149,30,0,1,2,4.49
13,72,2880,1568,149,30,0,1,2,4.59
14,72,2880,1568,149,30,0,1,2,4.68
15,72,2880,1568,149,30,0,1,2,4.75
16,72,2880,1568,149,30,0,1,2,4.81
17,72,2880,1568,149,30,0,1,2,4.86
18,72,2880,1568,149,30,0,1,2,4.9
19,72,2880,1568,149,30,0,1,2,4.92
20,72,2880,1568,149,30,0,1,2,4.92
21,72,2880,1568,149,30,0,1,2,4.92
22,72,2880,1568,149,30,0,1,2,4.9
23,72,2880,1568,149,30,0,1,2,4.87
24,72,2880,1568,149,30,0,1,2,4.82
25,72,2880,1568,149,30,0,1,2,4.76
26,72,2880,1568,149,30,0,1,2,4.69
27,72,2880,1568,149,30,0,1,2,4.6
28,72,2880,1568,149,30,0,1,2,4.5
29,72,2880,1568,149,30,0,1,2,4.39
30,72,2880,1568,149,30,0,1,2,4.26
2,72,2880,1568,149,30,0,1,3,2.78
3,72,2880,1568,149,30,0,1,3,3.02
4,72,2880,1568,149,30,0,1,3,3.24
5,72,2880,1568,149,30,0,1,3,3.45
6,72,2880,1568,149,30,0,1,3,3.65
7,72,2880,1568,149,30,0,1,3,3.83
8,72,2880,1568,149,30,0,1,3,4.0
9,72,2880,1568,149,30,0,1,3,4.16
10,72,2880,1568,149,30,0,1,3,4.3
11,72,2880,1568,149,30,0,1,3,4.43
12,72,2880,1568,149,30,0,1,3,4.54
13,72,2880,1568,149,30,0,1,3,4.65
14,72,2880,1568,149,30,0,1,3,4.73
15,72,2880,1568,149,30,0,1,3,4.81
16,72,2880,1568,149,30,0,1,3,4.87
17,72,2880,1568,149,30,0,1,3,4.92
18,72,2880,1568,149,30,0,1,3,4.95
19,72,2880,1568,149,30,0,1,3,4.97
20,72,2880,1568,149,30,0,1,3,4.98
21,72,2880,1568,149,30,0,1,3,4.98
22,72,2880,1568,149,30,0,1,3,4.96
23,72,2880,1568,149,30,0,1,3,4.92
24,72,2880,1568,149,30,0,1,3,4.88
25,72,2880,1568,149,30,0,1,3,4.82
26,72,2880,1568,149,30,0,1,3,4.74
27,72,2880,1568,149,30,0,1,3,4.66
28,72,2880,1568,149,30,0,1,3,4.56
29,72,2880,1568,149,30,0,1,3,4.44
30,72,2880,1568,149,30,0,1,3,4.32
2,72,2880,1568,149,36,0,0,1,2.52
3,72,2880,1568,149,36,0,0,1,2.75
4,72,2880,1568,149,36,0,0,1,2.97
5,72,2880,1568,149,36,0,0,1,3.17
6,72,2880,1568,149,36,0,0,1,3.36
7,72,2880,1568,149,36,0,0,1,3.54
8,72,2880,1568,149,36,0,0,1,3.7
9,72,2880,1568,149,36,0,0,1,3.85
10,72,2880,1568,149,36,0,0,1,3.99
11,72,2880,1568,149,36,0,0,1,4.11
12,72,2880,1568,149,36,0,0,1,4.23
13,72,2880,1568,149,36,0,0,1,4.33
14,72,2880,1568,149,36,0,0,1,4.41
15,72,2880,1568,149,36,0,0,1,4.49
16,72,2880,1568,149,36,0,0,1,4.55
17,72,2880,1568,149,36,0,0,1,4.59
18,72,2880,1568,149,36,0,0,1,4.63
19,72,2880,1568,149,36,0,0,1,4.65
20,72,2880,1568,149,36,0,0,1,4.66
21,72,2880,1568,149,36,0,0,1,4.65
22,72,2880,1568,149,36,0,0,1,4.63
23,72,2880,1568,149,36,0,0,1,4.6
24,72,2880,1568,149,36,0,0,1,4.56
25,72,2880,1568,149,36,0,0,1,4.5
26,72,2880,1568,149,36,0,0,1,4.43
27,72,2880,1568,149,36,0,0,1,4.35
28,72,2880,1568,149,36,0,0,1,4.25
29,72,2880,1568,149,36,0,0,1,4.14
30,72,2880,1568,149,36,0,0,1,4.02
31,72,2880,1568,149,36,0,0,1,3.89
32,72,2880,1568,149,36,0,0,1,3.74
2,72,2880,1568,149,36,0,0,2,2.51
3,72,2880,1568,149,36,0,0,2,2.73
4,72,2880,1568,149,36,0,0,2,2.94
5,72,2880,1568,149,36,0,0,2,3.14
6,72,2880,1568,149,36,0,0,2,3.32
7,72,2880,1568,149,36,0,0,2,3.49
8,72,2880,1568,149,36,0,0,2,3.65
9,72,2880,1568,149,36,0,0,2,3.8
10,72,2880,1568,149,36,0,0,2,3.93
11,72,2880,1568,149,36,0,0,2,4.05
12,72,2880,1568,149,36,0,0,2,4.16
13,72,2880,1568,149,36,0,0,2,4.25
14,72,2880,1568,149,36,0,0,2,4.34
15,72,2880,1568,149,36,0,0,2,4.41
16,72,2880,1568,149,36,0,0,2,4.46
17,72,2880,1568,149,36,0,0,2,4.51
18,72,2880,1568,149,36,0,0,2,4.54
19,72,2880,1568,149,36,0,0,2,4.56
20,72,2880,1568,149,36,0,0,2,4.57
21,72,2880,1568,149,36,0,0,2,4.56
22,72,2880,1568,149,36,0,0,2,4.54
23,72,2880,1568,149,36,0,0,2,4.51
24,72,2880,1568,149,36,0,0,2,4.47
25,72,2880,1568,149,36,0,0,2,4.41
26,72,2880,1568,149,36,0,0,2,4.35
27,72,2880,1568,149,36,0,0,2,4.26
28,72,2880,1568,149,36,0,0,2,4.17
29,72,2880,1568,149,36,0,0,2,4.06
30,72,2880,1568,149,36,0,0,2,3.95
31,72,2880,1568,149,36,0,0,2,3.81
32,72,2880,1568,149,36,0,0,2,3.67
2,72,2880,1568,149,36,0,0,3,2.55
3,72,2880,1568,149,36,0,0,3,2.78
4,72,2880,1568,149,36,0,0,3,2.99
5,72,2880,1568,149,36,0,0,3,3.19
6,72,2880,1568,149,36,0,0,3,3.37
7,72,2880,1568,149,36,0,0,3,3.55
8,72,2880,1568,149,36,0,0,3,3.71
9,72,2880,1568,149,36,0,0,3,3.86
10,72,2880,1568,149,36,0,0,3,3.99
11,72,2880,1568,149,36,0,0,3,4.12
12,72,2880,1568,149,36,0,0,3,4.23
13,72,2880,1568,149,36,0,0,3,4.32
14,72,2880,1568,149,36,0,0,3,4.41
15,72,2880,1568,149,36,0,0,3,4.48
16,72,2880,1568,149,36,0,0,3,4.54
17,72,2880,1568,149,36,0,0,3,4.58
18,72,2880,1568,149,36,0,0,3,4.62
19,72,2880,1568,149,36,0,0,3,4.64
20,72,2880,1568,149,36,0,0,3,4.64
21,72,2880,1568,149,36,0,0,3,4.64
22,72,2880,1568,149,36,0,0,3,4.62
23,72,2880,1568,149,36,0,0,3,4.59
24,72,2880,1568,149,36,0,0,3,4.54
25,72,2880,1568,149,36,0,0,3,4.49
26,72,2880,1568,149,36,0,0,3,4.42
27,72,2880,1568,149,36,0,0,3,4.34
28,72,2880,1568,149,36,0,0,3,4.24
29,72,2880,1568,149,36,0,0,3,4.13
30,72,2880,1568,149,36,0,0,3,4.01
31,72,2880,1568,149,36,0,0,3,3.88
32,72,2880,1568,149,36,0,0,3,3.73
2,72,2880,1568,149,36,0,1,1,2.56
3,72,2880,1568,149,36,0,1,1,2.78
4,72,2880,1568,149,36,0,1,1,2.99
5,72,2880,1568,149,36,0,1,1,3.19
6,72,2880,1568,149,36,0,1,1,3.38
7,72,2880,1568,149,36,0,1,1,3.55
8,72,2880,1568,149,36,0,1,1,3.71
9,72,2880,1568,149,36,0,1,1,3.86
10,72,2880,1568,149,36,0,1,1,3.99
11,72,2880,1568,149,36,0,1,1,4.11
12,72,2880,1568,149,36,0,1,1,4.22
13,72,2880,1568,149,36,0,1,1,4.32
14,72,2880,1568,149,36,0,1,1,4.4
15,72,2880,1568,149,36,0,1,1,4.47
16,72,2880,1568,149,36,0,1,1,4.53
17,72,2880,1568,149,36,0,1,1,4.58
18,72,2880,1568,149,36,0,1,1,4.61
19,72,2880,1568,149,36,0,1,1,4.63
20,72,2880,1568,149,36,0,1,1,4.64
21,72,2880,1568,149,36,0,1,1,4.63
22,72,2880,1568,149,36,0,1,1,4.62
23,72,2880,1568,149,36,0,1,1,4.59
24,72,2880,1568,149,36,0,1,1,4.54
25,72,2880,1568,149,36,0,1,1,4.49
26,72,2880,1568,149,36,0,1,1,4.42
27,72,2880,1568,149,36,0,1,1,4.34
28,72,2880,1568,149,36,0,1,1,4.24
29,72,2880,1568,149,36,0,1,1,4.14
30,72,2880,1568,149,36,0,1,1,4.02
31,72,2880,1568,149,36,0,1,1,3.88
32,72,2880,1568,149,36,0,1,1,3.74
2,72,2880,1568,149,36,0,1,2,2.55
3,72,2880,1568,149,36,0,1,2,2.77
4,72,2880,1568,149,36,0,1,2,2.97
5,72,2880,1568,149,36,0,1,2,3.16
6,72,2880,1568,149,36,0,1,2,3.34
7,72,2880,1568,149,36,0,1,2,3.51
8,72,2880,1568,149,36,0,1,2,3.66
9,72,2880,1568,149,36,0,1,2,3.8
10,72,2880,1568,149,36,0,1,2,3.93
11,72,2880,1568,149,36,0,1,2,4.05
12,72,2880,1568,149,36,0,1,2,4.15
13,72,2880,1568,149,36,0,1,2,4.25
14,72,2880,1568,149,36,0,1,2,4.33
15,72,2880,1568,149,36,0,1,2,4.4
16,72,2880,1568,149,36,0,1,2,4.45
17,72,2880,1568,149,36,0,1,2,4.49
18,72,2880,1568,149,36,0,1,2,4.53
19,72,2880,1568,149,36,0,1,2,4.54
20,72,2880,1568,149,36,0,1,2,4.55
21,72,2880,1568,149,36,0,1,2,4.55
22,72,2880,1568,149,36,0,1,2,4.53
23,72,2880,1568,149,36,0,1,2,4.5
24,72,2880,1568,149,36,0,1,2,4.45
25,72,2880,1568,149,36,0,1,2,4.4
26,72,2880,1568,149,36,0,1,2,4.33
27,72,2880,1568,149,36,0,1,2,4.25
28,72,2880,1568,149,36,0,1,2,4.16
29,72,2880,1568,149,36,0,1,2,4.06
30,72,2880,1568,149,36,0,1,2,3.94
31,72,2880,1568,149,36,0,1,2,3.81
32,72,2880,1568,149,36,0,1,2,3.67
2,72,2880,1568,149,36,0,1,3,2.6
3,72,2880,1568,149,36,0,1,3,2.82
4,72,2880,1568,149,36,0,1,3,3.03
5,72,2880,1568,149,36,0,1,3,3.22
6,72,2880,1568,149,36,0,1,3,3.4
7,72,2880,1568,149,36,0,1,3,3.57
8,72,2880,1568,149,36,0,1,3,3.73
9,72,2880,1568,149,36,0,1,3,3.87
10,72,2880,1568,149,36,0,1,3,4.01
11,72,2880,1568,149,36,0,1,3,4.13
12,72,2880,1568,149,36,0,1,3,4.23
13,72,2880,1568,149,36,0,1,3,4.33
14,72,2880,1568,149,36,0,1,3,4.41
15,72,2880,1568,149,36,0,1,3,4.48
16,72,2880,1568,149,36,0,1,3,4.54
17,72,2880,1568,149,36,0,1,3,4.58
18,72,2880,1568,149,36,0,1,3,4.61
19,72,2880,1568,149,36,0,1,3,4.63
20,72,2880,1568,149,36,0,1,3,4.64
21,72,2880,1568,149,36,0,1,3,4.63
22,72,2880,1568,149,36,0,1,3,4.61
23,72,2880,1568,149,36,0,1,3,4.58
24,72,2880,1568,149,36,0,1,3,4.54
25,72,2880,1568,149,36,0,1,3,4.48
26,72,2880,1568,149,36,0,1,3,4.41
27,72,2880,1568,149,36,0,1,3,4.33
28,72,2880,1568,149,36,0,1,3,4.24
29,72,2880,1568,149,36,0,1,3,4.13
30,72,2880,1568,149,36,0,1,3,4.01
31,72,2880,1568,149,36,0,1,3,3.88
32,72,2880,1568,149,36,0,1,3,3.74
2,72,2880,1568,219,4,0,0,1,1.69
3,72,2880,1568,219,4,0,0,1,1.89
4,72,2880,1568,219,4,0,0,1,2.08
2,72,2880,1568,219,4,0,0,2,1.69
3,72,2880,1568,219,4,0,0,2,1.89
4,72,2880,1568,219,4,0,0,2,2.07
2,72,2880,1568,219,4,0,0,3,1.69
3,72,2880,1568,219,4,0,0,3,1.91
4,72,2880,1568,219,4,0,0,3,2.12
2,72,2880,1568,219,4,0,1,1,1.79
3,72,2880,1568,219,4,0,1,1,1.97
4,72,2880,1568,219,4,0,1,1,2.13
2,72,2880,1568,219,4,0,1,2,1.79
3,72,2880,1568,219,4,0,1,2,1.96
4,72,2880,1568,219,4,0,1,2,2.12
2,72,2880,1568,219,4,0,1,3,1.79
3,72,2880,1568,219,4,0,1,3,1.98
4,72,2880,1568,219,4,0,1,3,2.17
2,72,2880,1568,219,6,0,0,1,2.56
3,72,2880,1568,219,6,0,0,1,2.78
4,72,2880,1568,219,6,0,0,1,2.99
5,72,2880,1568,219,6,0,0,1,3.19
6,72,2880,1568,219,6,0,0,1,3.38
2,72,2880,1568,219,6,0,0,2,2.57
3,72,2880,1568,219,6,0,0,2,2.79
4,72,2880,1568,219,6,0,0,2,3.0
5,72,2880,1568,219,6,0,0,2,3.19
6,72,2880,1568,219,6,0,0,2,3.37
2,72,2880,1568,219,6,0,0,3,2.63
3,72,2880,1568,219,6,0,0,3,2.88
4,72,2880,1568,219,6,0,0,3,3.11
5,72,2880,1568,219,6,0,0,3,3.33
6,72,2880,1568,219,6,0,0,3,3.53
2,72,2880,1568,219,6,0,1,1,2.54
3,72,2880,1568,219,6,0,1,1,2.74
4,72,2880,1568,219,6,0,1,1,2.93
5,72,2880,1568,219,6,0,1,1,3.11
6,72,2880,1568,219,6,0,1,1,3.28
2,72,2880,1568,219,6,0,1,2,2.55
3,72,2880,1568,219,6,0,1,2,2.75
4,72,2880,1568,219,6,0,1,2,2.93
5,72,2880,1568,219,6,0,1,2,3.11
6,72,2880,1568,219,6,0,1,2,3.27
2,72,2880,1568,219,6,0,1,3,2.61
3,72,2880,1568,219,6,0,1,3,2.83
4,72,2880,1568,219,6,0,1,3,3.04
5,72,2880,1568,219,6,0,1,3,3.23
6,72,2880,1568,219,6,0,1,3,3.41
2,72,2880,1568,219,18,0,0,1,2.71
3,72,2880,1568,219,18,0,0,1,2.95
4,72,2880,1568,219,18,0,0,1,3.18
5,72,2880,1568,219,18,0,0,1,3.39
6,72,2880,1568,219,18,0,0,1,3.59
7,72,2880,1568,219,18,0,0,1,3.78
8,72,2880,1568,219,18,0,0,1,3.95
9,72,2880,1568,219,18,0,0,1,4.11
10,72,2880,1568,219,18,0,0,1,4.25
11,72,2880,1568,219,18,0,0,1,4.39
12,72,2880,1568,219,18,0,0,1,4.5
13,72,2880,1568,219,18,0,0,1,4.61
14,72,2880,1568,219,18,0,0,1,4.7
15,72,2880,1568,219,18,0,0,1,4.77
16,72,2880,1568,219,18,0,0,1,4.84
17,72,2880,1568,219,18,0,0,1,4.89
18,72,2880,1568,219,18,0,0,1,4.92
2,72,2880,1568,219,18,0,0,2,2.71
3,72,2880,1568,219,18,0,0,2,2.95
4,72,2880,1568,219,18,0,0,2,3.17
5,72,2880,1568,219,18,0,0,2,3.38
6,72,2880,1568,219,18,0,0,2,3.58
7,72,2880,1568,219,18,0,0,2,3.76
8,72,2880,1568,219,18,0,0,2,3.93
9,72,2880,1568,219,18,0,0,2,4.09
10,72,2880,1568,219,18,0,0,2,4.23
11,72,2880,1568,219,18,0,0,2,4.36
12,72,2880,1568,219,18,0,0,2,4.47
13,72,2880,1568,219,18,0,0,2,4.58
14,72,2880,1568,219,18,0,0,2,4.67
15,72,2880,1568,219,18,0,0,2,4.74
16,72,2880,1568,219,18,0,0,2,4.8
17,72,2880,1568,219,18,0,0,2,4.85
18,72,2880,1568,219,18,0,0,2,4.89
2,72,2880,1568,219,18,0,0,3,2.83
3,72,2880,1568,219,18,0,0,3,3.1
4,72,2880,1568,219,18,0,0,3,3.35
5,72,2880,1568,219,18,0,0,3,3.59
6,72,2880,1568,219,18,0,0,3,3.82
7,72,2880,1568,219,18,0,0,3,4.03
8,72,2880,1568,219,18,0,0,3,4.22
9,72,2880,1568,219,18,0,0,3,4.4
10,72,2880,1568,219,18,0,0,3,4.56
11,72,2880,1568,219,18,0,0,3,4.71
12,72,2880,1568,219,18,0,0,3,4.84
13,72,2880,1568,219,18,0,0,3,4.96
14,72,2880,1568,219,18,0,0,3,5.06
15,72,2880,1568,219,18,0,0,3,5.14
16,72,2880,1568,219,18,0,0,3,5.21
17,72,2880,1568,219,18,0,0,3,5.27
18,72,2880,1568,219,18,0,0,3,5.31
2,72,2880,1568,219,18,0,1,1,2.66
3,72,2880,1568,219,18,0,1,1,2.87
4,72,2880,1568,219,18,0,1,1,3.08
5,72,2880,1568,219,18,0,1,1,3.26
6,72,2880,1568,219,18,0,1,1,3.44
7,72,2880,1568,219,18,0,1,1,3.61
8,72,2880,1568,219,18,0,1,1,3.76
9,72,2880,1568,219,18,0,1,1,3.9
10,72,2880,1568,219,18,0,1,1,4.03
11,72,2880,1568,219,18,0,1,1,4.15
12,72,2880,1568,219,18,0,1,1,4.25
13,72,2880,1568,219,18,0,1,1,4.34
14,72,2880,1568,219,18,0,1,1,4.42
15,72,2880,1568,219,18,0,1,1,4.49
16,72,2880,1568,219,18,0,1,1,4.55
17,72,2880,1568,219,18,0,1,1,4.59
18,72,2880,1568,219,18,0,1,1,4.62
2,72,2880,1568,219,18,0,1,2,2.66
3,72,2880,1568,219,18,0,1,2,2.87
4,72,2880,1568,219,18,0,1,2,3.06
5,72,2880,1568,219,18,0,1,2,3.25
6,72,2880,1568,219,18,0,1,2,3.42
7,72,2880,1568,219,18,0,1,2,3.58
8,72,2880,1568,219,18,0,1,2,3.73
9,72,2880,1568,219,18,0,1,2,3.87
10,72,2880,1568,219,18,0,1,2,3.99
11,72,2880,1568,219,18,0,1,2,4.11
12,72,2880,1568,219,18,0,1,2,4.21
13,72,2880,1568,219,18,0,1,2,4.3
14,72,2880,1568,219,18,0,1,2,4.37
15,72,2880,1568,219,18,0,1,2,4.44
16,72,2880,1568,219,18,0,1,2,4.5
17,72,2880,1568,219,18,0,1,2,4.54
18,72,2880,1568,219,18,0,1,2,4.57
2,72,2880,1568,219,18,0,1,3,2.79
3,72,2880,1568,219,18,0,1,3,3.03
4,72,2880,1568,219,18,0,1,3,3.25
5,72,2880,1568,219,18,0,1,3,3.47
6,72,2880,1568,219,18,0,1,3,3.66
7,72,2880,1568,219,18,0,1,3,3.85
8,72,2880,1568,219,18,0,1,3,4.02
9,72,2880,1568,219,18,0,1,3,4.18
10,72,2880,1568,219,18,0,1,3,4.32
11,72,2880,1568,219,18,0,1,3,4.45
12,72,2880,1568,219,18,0,1,3,4.57
13,72,2880,1568,219,18,0,1,3,4.67
14,72,2880,1568,219,18,0,1,3,4.76
15,72,2880,1568,219,18,0,1,3,4.84
16,72,2880,1568,219,18,0,1,3,4.9
17,72,2880,1568,219,18,0,1,3,4.95
18,72,2880,1568,219,18,0,1,3,4.99
2,72,2880,1568,219,21,0,0,1,2.5
3,72,2880,1568,219,21,0,0,1,2.71
4,72,2880,1568,219,21,0,0,1,2.91
5,72,2880,1568,219,21,0,0,1,3.09
6,72,2880,1568,219,21,0,0,1,3.27
7,72,2880,1568,219,21,0,0,1,3.43
8,72,2880,1568,219,21,0,0,1,3.58
9,72,2880,1568,219,21,0,0,1,3.72
10,72,2880,1568,219,21,0,0,1,3.84
11,72,2880,1568,219,21,0,0,1,3.96
12,72,2880,1568,219,21,0,0,1,4.06
13,72,2880,1568,219,21,0,0,1,4.15
14,72,2880,1568,219,21,0,0,1,4.23
15,72,2880,1568,219,21,0,0,1,4.3
16,72,2880,1568,219,21,0,0,1,4.35
17,72,2880,1568,219,21,0,0,1,4.39
18,72,2880,1568,219,21,0,0,1,4.42
19,72,2880,1568,219,21,0,0,1,4.44
20,72,2880,1568,219,21,0,0,1,4.45
21,72,2880,1568,219,21,0,0,1,4.44
2,72,2880,1568,219,21,0,0,2,2.49
3,72,2880,1568,219,21,0,0,2,2.69
4,72,2880,1568,219,21,0,0,2,2.88
5,72,2880,1568,219,21,0,0,2,3.06
6,72,2880,1568,219,21,0,0,2,3.23
7,72,2880,1568,219,21,0,0,2,3.39
8,72,2880,1568,219,21,0,0,2,3.53
9,72,2880,1568,219,21,0,0,2,3.66
