bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,pred
9,72,2880,1568,149,26,0,1,2,4.28
10,72,2880,1568,149,26,0,1,2,4.34
11,72,2880,1568,149,26,0,1,2,4.39
12,72,2880,1568,149,26,0,1,2,4.44
13,72,2880,1568,149,26,0,1,2,4.48
14,72,2880,1568,149,26,0,1,2,4.52
15,72,2880,1568,149,26,0,1,2,4.55
16,72,2880,1568,149,26,0,1,2,4.57
17,72,2880,1568,149,26,0,1,2,4.59
18,72,2880,1568,149,26,0,1,2,4.61
19,72,2880,1568,149,26,0,1,2,4.62
20,72,2880,1568,149,26,0,1,2,4.62
21,72,2880,1568,149,26,0,1,2,4.62
22,72,2880,1568,149,26,0,1,2,4.62
23,72,2880,1568,149,26,0,1,2,4.6
24,72,2880,1568,149,26,0,1,2,4.59
25,72,2880,1568,149,26,0,1,2,4.57
26,72,2880,1568,149,26,0,1,2,4.54
2,72,2880,1568,149,26,0,1,3,3.74
3,72,2880,1568,149,26,0,1,3,3.83
4,72,2880,1568,149,26,0,1,3,3.92
5,72,2880,1568,149,26,0,1,3,4.0
6,72,2880,1568,149,26,0,1,3,4.08
7,72,2880,1568,149,26,0,1,3,4.15
8,72,2880,1568,149,26,0,1,3,4.22
9,72,2880,1568,149,26,0,1,3,4.28
10,72,2880,1568,149,26,0,1,3,4.34
11,72,2880,1568,149,26,0,1,3,4.39
12,72,2880,1568,149,26,0,1,3,4.43
13,72,2880,1568,149,26,0,1,3,4.47
14,72,2880,1568,149,26,0,1,3,4.51
15,72,2880,1568,149,26,0,1,3,4.54
16,72,2880,1568,149,26,0,1,3,4.56
17,72,2880,1568,149,26,0,1,3,4.58
18,72,2880,1568,149,26,0,1,3,4.6
19,72,2880,1568,149,26,0,1,3,4.61
20,72,2880,1568,149,26,0,1,3,4.61
21,72,2880,1568,149,26,0,1,3,4.61
22,72,2880,1568,149,26,0,1,3,4.6
23,72,2880,1568,149,26,0,1,3,4.59
24,72,2880,1568,149,26,0,1,3,4.57
25,72,2880,1568,149,26,0,1,3,4.55
26,72,2880,1568,149,26,0,1,3,4.52
2,72,2880,1568,149,30,0,0,1,3.73
3,72,2880,1568,149,30,0,0,1,3.83
4,72,2880,1568,149,30,0,0,1,3.93
5,72,2880,1568,149,30,0,0,1,4.03
6,72,2880,1568,149,30,0,0,1,4.11
7,72,2880,1568,149,30,0,0,1,4.19
8,72,2880,1568,149,30,0,0,1,4.27
9,72,2880,1568,149,30,0,0,1,4.34
10,72,2880,1568,149,30,0,0,1,4.4
11,72,2880,1568,149,30,0,0,1,4.46
12,72,2880,1568,149,30,0,0,1,4.51
13,72,2880,1568,149,30,0,0,1,4.56
14,72,2880,1568,149,30,0,0,1,4.59
15,72,2880,1568,149,30,0,0,1,4.63
16,72,2880,1568,149,30,0,0,1,4.66
17,72,2880,1568,149,30,0,0,1,4.68
18,72,2880,1568,149,30,0,0,1,4.69
19,72,2880,1568,149,30,0,0,1,4.7
20,72,2880,1568,149,30,0,0,1,4.7
21,72,2880,1568,149,30,0,0,1,4.7
22,72,2880,1568,149,30,0,0,1,4.69
23,72,2880,1568,149,30,0,0,1,4.68
24,72,2880,1568,149,30,0,0,1,4.66
25,72,2880,1568,149,30,0,0,1,4.63
26,72,2880,1568,149,30,0,0,1,4.6
27,72,2880,1568,149,30,0,0,1,4.56
28,72,2880,1568,149,30,0,0,1,4.52
29,72,2880,1568,149,30,0,0,1,4.47
30,72,2880,1568,149,30,0,0,1,4.41
2,72,2880,1568,149,30,0,0,2,3.68
3,72,2880,1568,149,30,0,0,2,3.78
4,72,2880,1568,149,30,0,0,2,3.87
5,72,2880,1568,149,30,0,0,2,3.96
6,72,2880,1568,149,30,0,0,2,4.04
7,72,2880,1568,149,30,0,0,2,4.11
8,72,2880,1568,149,30,0,0,2,4.18
9,72,2880,1568,149,30,0,0,2,4.24
10,72,2880,1568,149,30,0,0,2,4.3
11,72,2880,1568,149,30,0,0,2,4.35
12,72,2880,1568,149,30,0,0,2,4.4
13,72,2880,1568,149,30,0,0,2,4.44
14,72,2880,1568,149,30,0,0,2,4.48
15,72,2880,1568,149,30,0,0,2,4.51
16,72,2880,1568,149,30,0,0,2,4.54
17,72,2880,1568,149,30,0,0,2,4.55
18,72,2880,1568,149,30,0,0,2,4.57
19,72,2880,1568,149,30,0,0,2,4.58
20,72,2880,1568,149,30,0,0,2,4.58
21,72,2880,1568,149,30,0,0,2,4.58
22,72,2880,1568,149,30,0,0,2,4.57
23,72,2880,1568,149,30,0,0,2,4.55
24,72,2880,1568,149,30,0,0,2,4.54
25,72,2880,1568,149,30,0,0,2,4.51
26,72,2880,1568,149,30,0,0,2,4.48
27,72,2880,1568,149,30,0,0,2,4.44
28,72,2880,1568,149,30,0,0,2,4.4
29,72,2880,1568,149,30,0,0,2,4.36
30,72,2880,1568,149,30,0,0,2,4.3
2,72,2880,1568,149,30,0,0,3,3.65
3,72,2880,1568,149,30,0,0,3,3.74
4,72,2880,1568,149,30,0,0,3,3.83
5,72,2880,1568,149,30,0,0,3,3.91
6,72,2880,1568,149,30,0,0,3,3.99
7,72,2880,1568,149,30,0,0,3,4.06
8,72,2880,1568,149,30,0,0,3,4.13
9,72,2880,1568,149,30,0,0,3,4.19
10,72,2880,1568,149,30,0,0,3,4.25
11,72,2880,1568,149,30,0,0,3,4.3
12,72,2880,1568,149,30,0,0,3,4.34
13,72,2880,1568,149,30,0,0,3,4.38
14,72,2880,1568,149,30,0,0,3,4.42
15,72,2880,1568,149,30,0,0,3,4.45
16,72,2880,1568,149,30,0,0,3,4.47
17,72,2880,1568,149,30,0,0,3,4.49
18,72,2880,1568,149,30,0,0,3,4.5
19,72,2880,1568,149,30,0,0,3,4.51
20,72,2880,1568,149,30,0,0,3,4.51
21,72,2880,1568,149,30,0,0,3,4.51
22,72,2880,1568,149,30,0,0,3,4.5
23,72,2880,1568,149,30,0,0,3,4.49
24,72,2880,1568,149,30,0,0,3,4.47
25,72,2880,1568,149,30,0,0,3,4.45
26,72,2880,1568,149,30,0,0,3,4.42
27,72,2880,1568,149,30,0,0,3,4.38
28,72,2880,1568,149,30,0,0,3,4.34
29,72,2880,1568,149,30,0,0,3,4.3
30,72,2880,1568,149,30,0,0,3,4.25
2,72,2880,1568,149,30,0,1,1,3.7
3,72,2880,1568,149,30,0,1,1,3.8
4,72,2880,1568,149,30,0,1,1,3.89
5,72,2880,1568,149,30,0,1,1,3.98
6,72,2880,1568,149,30,0,1,1,4.06
7,72,2880,1568,149,30,0,1,1,4.14
8,72,2880,1568,149,30,0,1,1,4.21
9,72,2880,1568,149,30,0,1,1,4.28
10,72,2880,1568,149,30,0,1,1,4.34
11,72,2880,1568,149,30,0,1,1,4.39
12,72,2880,1568,149,30,0,1,1,4.44
13,72,2880,1568,149,30,0,1,1,4.48
14,72,2880,1568,149,30,0,1,1,4.52
15,72,2880,1568,149,30,0,1,1,4.55
16,72,2880,1568,149,30,0,1,1,4.58
17,72,2880,1568,149,30,0,1,1,4.6
18,72,2880,1568,149,30,0,1,1,4.61
19,72,2880,1568,149,30,0,1,1,4.62
20,72,2880,1568,149,30,0,1,1,4.63
21,72,2880,1568,149,30,0,1,1,4.63
22,72,2880,1568,149,30,0,1,1,4.62
23,72,2880,1568,149,30,0,1,1,4.61
24,72,2880,1568,149,30,0,1,1,4.59
25,72,2880,1568,149,30,0,1,1,4.56
26,72,2880,1568,149,30,0,1,1,4.53
27,72,2880,1568,149,30,0,1,1,4.5
28,72,2880,1568,149,30,0,1,1,4.46
29,72,2880,1568,149,30,0,1,1,4.41
30,72,2880,1568,149,30,0,1,1,4.36
2,72,2880,1568,149,30,0,1,2,3.64
3,72,2880,1568,149,30,0,1,2,3.73
4,72,2880,1568,149,30,0,1,2,3.82
5,72,2880,1568,149,30,0,1,2,3.9
6,72,2880,1568,149,30,0,1,2,3.98
7,72,2880,1568,149,30,0,1,2,4.05
8,72,2880,1568,149,30,0,1,2,4.12
9,72,2880,1568,149,30,0,1,2,4.18
10,72,2880,1568,149,30,0,1,2,4.24
11,72,2880,1568,149,30,0,1,2,4.29
12,72,2880,1568,149,30,0,1,2,4.33
13,72,2880,1568,149,30,0,1,2,4.37
14,72,2880,1568,149,30,0,1,2,4.41
15,72,2880,1568,149,30,0,1,2,4.44
16,72,2880,1568,149,30,0,1,2,4.46
17,72,2880,1568,149,30,0,1,2,4.48
18,72,2880,1568,149,30,0,1,2,4.5
19,72,2880,1568,149,30,0,1,2,4.51
20,72,2880,1568,149,30,0,1,2,4.51
21,72,2880,1568,149,30,0,1,2,4.51
22,72,2880,1568,149,30,0,1,2,4.5
23,72,2880,1568,149,30,0,1,2,4.49
24,72,2880,1568,149,30,0,1,2,4.47
25,72,2880,1568,149,30,0,1,2,4.45
26,72,2880,1568,149,30,0,1,2,4.42
27,72,2880,1568,149,30,0,1,2,4.39
28,72,2880,1568,149,30,0,1,2,4.35
29,72,2880,1568,149,30,0,1,2,4.3
30,72,2880,1568,149,30,0,1,2,4.25
2,72,2880,1568,149,30,0,1,3,3.66
3,72,2880,1568,149,30,0,1,3,3.75
4,72,2880,1568,149,30,0,1,3,3.83
5,72,2880,1568,149,30,0,1,3,3.91
6,72,2880,1568,149,30,0,1,3,3.99
7,72,2880,1568,149,30,0,1,3,4.06
8,72,2880,1568,149,30,0,1,3,4.12
9,72,2880,1568,149,30,0,1,3,4.18
10,72,2880,1568,149,30,0,1,3,4.23
11,72,2880,1568,149,30,0,1,3,4.28
12,72,2880,1568,149,30,0,1,3,4.33
13,72,2880,1568,149,30,0,1,3,4.36
14,72,2880,1568,149,30,0,1,3,4.4
15,72,2880,1568,149,30,0,1,3,4.43
16,72,2880,1568,149,30,0,1,3,4.45
17,72,2880,1568,149,30,0,1,3,4.47
18,72,2880,1568,149,30,0,1,3,4.48
19,72,2880,1568,149,30,0,1,3,4.49
20,72,2880,1568,149,30,0,1,3,4.49
21,72,2880,1568,149,30,0,1,3,4.49
22,72,2880,1568,149,30,0,1,3,4.48
23,72,2880,1568,149,30,0,1,3,4.47
24,72,2880,1568,149,30,0,1,3,4.45
25,72,2880,1568,149,30,0,1,3,4.43
26,72,2880,1568,149,30,0,1,3,4.4
27,72,2880,1568,149,30,0,1,3,4.37
28,72,2880,1568,149,30,0,1,3,4.33
29,72,2880,1568,149,30,0,1,3,4.29
30,72,2880,1568,149,30,0,1,3,4.24
2,72,2880,1568,149,36,0,0,1,3.35
3,72,2880,1568,149,36,0,0,1,3.44
4,72,2880,1568,149,36,0,0,1,3.52
5,72,2880,1568,149,36,0,0,1,3.6
6,72,2880,1568,149,36,0,0,1,3.67
7,72,2880,1568,149,36,0,0,1,3.74
8,72,2880,1568,149,36,0,0,1,3.8
9,72,2880,1568,149,36,0,0,1,3.86
10,72,2880,1568,149,36,0,0,1,3.91
11,72,2880,1568,149,36,0,0,1,3.96
12,72,2880,1568,149,36,0,0,1,4.0
13,72,2880,1568,149,36,0,0,1,4.04
14,72,2880,1568,149,36,0,0,1,4.07
15,72,2880,1568,149,36,0,0,1,4.1
16,72,2880,1568,149,36,0,0,1,4.12
17,72,2880,1568,149,36,0,0,1,4.14
18,72,2880,1568,149,36,0,0,1,4.15
19,72,2880,1568,149,36,0,0,1,4.16
20,72,2880,1568,149,36,0,0,1,4.16
21,72,2880,1568,149,36,0,0,1,4.16
22,72,2880,1568,149,36,0,0,1,4.15
23,72,2880,1568,149,36,0,0,1,4.14
24,72,2880,1568,149,36,0,0,1,4.12
25,72,2880,1568,149,36,0,0,1,4.1
26,72,2880,1568,149,36,0,0,1,4.08
27,72,2880,1568,149,36,0,0,1,4.04
28,72,2880,1568,149,36,0,0,1,4.01
29,72,2880,1568,149,36,0,0,1,3.97
30,72,2880,1568,149,36,0,0,1,3.92
31,72,2880,1568,149,36,0,0,1,3.87
32,72,2880,1568,149,36,0,0,1,3.81
2,72,2880,1568,149,36,0,0,2,3.32
3,72,2880,1568,149,36,0,0,2,3.4
4,72,2880,1568,149,36,0,0,2,3.48
5,72,2880,1568,149,36,0,0,2,3.56
6,72,2880,1568,149,36,0,0,2,3.63
7,72,2880,1568,149,36,0,0,2,3.69
8,72,2880,1568,149,36,0,0,2,3.75
9,72,2880,1568,149,36,0,0,2,3.8
10,72,2880,1568,149,36,0,0,2,3.86
11,72,2880,1568,149,36,0,0,2,3.9
12,72,2880,1568,149,36,0,0,2,3.94
13,72,2880,1568,149,36,0,0,2,3.98
14,72,2880,1568,149,36,0,0,2,4.01
15,72,2880,1568,149,36,0,0,2,4.03
16,72,2880,1568,149,36,0,0,2,4.06
17,72,2880,1568,149,36,0,0,2,4.07
18,72,2880,1568,149,36,0,0,2,4.08
19,72,2880,1568,149,36,0,0,2,4.09
20,72,2880,1568,149,36,0,0,2,4.09
21,72,2880,1568,149,36,0,0,2,4.09
22,72,2880,1568,149,36,0,0,2,4.08
23,72,2880,1568,149,36,0,0,2,4.07
24,72,2880,1568,149,36,0,0,2,4.06
25,72,2880,1568,149,36,0,0,2,4.03
26,72,2880,1568,149,36,0,0,2,4.01
27,72,2880,1568,149,36,0,0,2,3.98
28,72,2880,1568,149,36,0,0,2,3.94
29,72,2880,1568,149,36,0,0,2,3.9
30,72,2880,1568,149,36,0,0,2,3.86
31,72,2880,1568,149,36,0,0,2,3.8
32,72,2880,1568,149,36,0,0,2,3.75
2,72,2880,1568,149,36,0,0,3,3.36
3,72,2880,1568,149,36,0,0,3,3.44
4,72,2880,1568,149,36,0,0,3,3.52
5,72,2880,1568,149,36,0,0,3,3.59
6,72,2880,1568,149,36,0,0,3,3.66
7,72,2880,1568,149,36,0,0,3,3.72
8,72,2880,1568,149,36,0,0,3,3.78
9,72,2880,1568,149,36,0,0,3,3.83
10,72,2880,1568,149,36,0,0,3,3.88
11,72,2880,1568,149,36,0,0,3,3.93
12,72,2880,1568,149,36,0,0,3,3.97
13,72,2880,1568,149,36,0,0,3,4.0
14,72,2880,1568,149,36,0,0,3,4.03
15,72,2880,1568,149,36,0,0,3,4.06
16,72,2880,1568,149,36,0,0,3,4.08
17,72,2880,1568,149,36,0,0,3,4.09
18,72,2880,1568,149,36,0,0,3,4.11
19,72,2880,1568,149,36,0,0,3,4.11
20,72,2880,1568,149,36,0,0,3,4.12
21,72,2880,1568,149,36,0,0,3,4.11
22,72,2880,1568,149,36,0,0,3,4.11
23,72,2880,1568,149,36,0,0,3,4.09
24,72,2880,1568,149,36,0,0,3,4.08
25,72,2880,1568,149,36,0,0,3,4.06
26,72,2880,1568,149,36,0,0,3,4.03
27,72,2880,1568,149,36,0,0,3,4.0
28,72,2880,1568,149,36,0,0,3,3.97
29,72,2880,1568,149,36,0,0,3,3.93
30,72,2880,1568,149,36,0,0,3,3.88
31,72,2880,1568,149,36,0,0,3,3.83
32,72,2880,1568,149,36,0,0,3,3.78
2,72,2880,1568,149,36,0,1,1,3.38
3,72,2880,1568,149,36,0,1,1,3.46
4,72,2880,1568,149,36,0,1,1,3.54
5,72,2880,1568,149,36,0,1,1,3.62
6,72,2880,1568,149,36,0,1,1,3.69
7,72,2880,1568,149,36,0,1,1,3.75
8,72,2880,1568,149,36,0,1,1,3.81
9,72,2880,1568,149,36,0,1,1,3.87
10,72,2880,1568,149,36,0,1,1,3.92
11,72,2880,1568,149,36,0,1,1,3.96
12,72,2880,1568,149,36,0,1,1,4.0
13,72,2880,1568,149,36,0,1,1,4.04
14,72,2880,1568,149,36,0,1,1,4.07
15,72,2880,1568,149,36,0,1,1,4.1
16,72,2880,1568,149,36,0,1,1,4.12
17,72,2880,1568,149,36,0,1,1,4.13
18,72,2880,1568,149,36,0,1,1,4.15
19,72,2880,1568,149,36,0,1,1,4.15
20,72,2880,1568,149,36,0,1,1,4.16
21,72,2880,1568,149,36,0,1,1,4.16
22,72,2880,1568,149,36,0,1,1,4.15
23,72,2880,1568,149,36,0,1,1,4.14
24,72,2880,1568,149,36,0,1,1,4.12
25,72,2880,1568,149,36,0,1,1,4.1
26,72,2880,1568,149,36,0,1,1,4.07
27,72,2880,1568,149,36,0,1,1,4.04
28,72,2880,1568,149,36,0,1,1,4.01
29,72,2880,1568,149,36,0,1,1,3.97
30,72,2880,1568,149,36,0,1,1,3.92
31,72,2880,1568,149,36,0,1,1,3.87
32,72,2880,1568,149,36,0,1,1,3.82
2,72,2880,1568,149,36,0,1,2,3.32
3,72,2880,1568,149,36,0,1,2,3.4
4,72,2880,1568,149,36,0,1,2,3.48
5,72,2880,1568,149,36,0,1,2,3.55
6,72,2880,1568,149,36,0,1,2,3.62
7,72,2880,1568,149,36,0,1,2,3.68
8,72,2880,1568,149,36,0,1,2,3.74
9,72,2880,1568,149,36,0,1,2,3.79
10,72,2880,1568,149,36,0,1,2,3.84
11,72,2880,1568,149,36,0,1,2,3.89
12,72,2880,1568,149,36,0,1,2,3.93
13,72,2880,1568,149,36,0,1,2,3.96
14,72,2880,1568,149,36,0,1,2,3.99
15,72,2880,1568,149,36,0,1,2,4.02
16,72,2880,1568,149,36,0,1,2,4.04
17,72,2880,1568,149,36,0,1,2,4.06
18,72,2880,1568,149,36,0,1,2,4.07
19,72,2880,1568,149,36,0,1,2,4.07
20,72,2880,1568,149,36,0,1,2,4.08
21,72,2880,1568,149,36,0,1,2,4.07
22,72,2880,1568,149,36,0,1,2,4.07
23,72,2880,1568,149,36,0,1,2,4.05
24,72,2880,1568,149,36,0,1,2,4.04
25,72,2880,1568,149,36,0,1,2,4.02
26,72,2880,1568,149,36,0,1,2,3.99
27,72,2880,1568,149,36,0,1,2,3.96
28,72,2880,1568,149,36,0,1,2,3.93
29,72,2880,1568,149,36,0,1,2,3.89
30,72,2880,1568,149,36,0,1,2,3.84
31,72,2880,1568,149,36,0,1,2,3.79
32,72,2880,1568,149,36,0,1,2,3.74
2,72,2880,1568,149,36,0,1,3,3.4
3,72,2880,1568,149,36,0,1,3,3.48
4,72,2880,1568,149,36,0,1,3,3.56
5,72,2880,1568,149,36,0,1,3,3.63
6,72,2880,1568,149,36,0,1,3,3.7
7,72,2880,1568,149,36,0,1,3,3.76
8,72,2880,1568,149,36,0,1,3,3.82
9,72,2880,1568,149,36,0,1,3,3.87
10,72,2880,1568,149,36,0,1,3,3.92
11,72,2880,1568,149,36,0,1,3,3.97
12,72,2880,1568,149,36,0,1,3,4.01
13,72,2880,1568,149,36,0,1,3,4.04
14,72,2880,1568,149,36,0,1,3,4.07
15,72,2880,1568,149,36,0,1,3,4.1
16,72,2880,1568,149,36,0,1,3,4.12
17,72,2880,1568,149,36,0,1,3,4.13
18,72,2880,1568,149,36,0,1,3,4.15
19,72,2880,1568,149,36,0,1,3,4.15
20,72,2880,1568,149,36,0,1,3,4.16
21,72,2880,1568,149,36,0,1,3,4.15
22,72,2880,1568,149,36,0,1,3,4.15
23,72,2880,1568,149,36,0,1,3,4.13
24,72,2880,1568,149,36,0,1,3,4.12
25,72,2880,1568,149,36,0,1,3,4.1
26,72,2880,1568,149,36,0,1,3,4.07
27,72,2880,1568,149,36,0,1,3,4.04
28,72,2880,1568,149,36,0,1,3,4.01
29,72,2880,1568,149,36,0,1,3,3.97
30,72,2880,1568,149,36,0,1,3,3.92
31,72,2880,1568,149,36,0,1,3,3.87
32,72,2880,1568,149,36,0,1,3,3.82
2,72,2880,1568,219,4,0,0,1,1.33
3,72,2880,1568,219,4,0,0,1,1.38
4,72,2880,1568,219,4,0,0,1,1.43
2,72,2880,1568,219,4,0,0,2,1.32
3,72,2880,1568,219,4,0,0,2,1.37
4,72,2880,1568,219,4,0,0,2,1.42
2,72,2880,1568,219,4,0,0,3,1.42
3,72,2880,1568,219,4,0,0,3,1.49
4,72,2880,1568,219,4,0,0,3,1.55
2,72,2880,1568,219,4,0,1,1,1.37
3,72,2880,1568,219,4,0,1,1,1.41
4,72,2880,1568,219,4,0,1,1,1.45
2,72,2880,1568,219,4,0,1,2,1.37
3,72,2880,1568,219,4,0,1,2,1.41
4,72,2880,1568,219,4,0,1,2,1.45
2,72,2880,1568,219,4,0,1,3,1.46
3,72,2880,1568,219,4,0,1,3,1.51
4,72,2880,1568,219,4,0,1,3,1.56
2,72,2880,1568,219,6,0,0,1,2.05
3,72,2880,1568,219,6,0,0,1,2.1
4,72,2880,1568,219,6,0,0,1,2.15
5,72,2880,1568,219,6,0,0,1,2.2
6,72,2880,1568,219,6,0,0,1,2.24
2,72,2880,1568,219,6,0,0,2,2.04
3,72,2880,1568,219,6,0,0,2,2.09
4,72,2880,1568,219,6,0,0,2,2.14
5,72,2880,1568,219,6,0,0,2,2.19
6,72,2880,1568,219,6,0,0,2,2.23
2,72,2880,1568,219,6,0,0,3,2.37
3,72,2880,1568,219,6,0,0,3,2.44
4,72,2880,1568,219,6,0,0,3,2.5
5,72,2880,1568,219,6,0,0,3,2.56
6,72,2880,1568,219,6,0,0,3,2.61
2,72,2880,1568,219,6,0,1,1,1.91
3,72,2880,1568,219,6,0,1,1,1.95
4,72,2880,1568,219,6,0,1,1,1.99
5,72,2880,1568,219,6,0,1,1,2.03
6,72,2880,1568,219,6,0,1,1,2.06
2,72,2880,1568,219,6,0,1,2,1.9
3,72,2880,1568,219,6,0,1,2,1.94
4,72,2880,1568,219,6,0,1,2,1.98
5,72,2880,1568,219,6,0,1,2,2.01
6,72,2880,1568,219,6,0,1,2,2.04
2,72,2880,1568,219,6,0,1,3,2.2
3,72,2880,1568,219,6,0,1,3,2.25
4,72,2880,1568,219,6,0,1,3,2.3
5,72,2880,1568,219,6,0,1,3,2.34
6,72,2880,1568,219,6,0,1,3,2.38
2,72,2880,1568,219,18,0,0,1,2.33
3,72,2880,1568,219,18,0,0,1,2.38
4,72,2880,1568,219,18,0,0,1,2.43
5,72,2880,1568,219,18,0,0,1,2.48
6,72,2880,1568,219,18,0,0,1,2.52
7,72,2880,1568,219,18,0,0,1,2.56
8,72,2880,1568,219,18,0,0,1,2.6
9,72,2880,1568,219,18,0,0,1,2.63
10,72,2880,1568,219,18,0,0,1,2.67
11,72,2880,1568,219,18,0,0,1,2.69
12,72,2880,1568,219,18,0,0,1,2.72
13,72,2880,1568,219,18,0,0,1,2.74
14,72,2880,1568,219,18,0,0,1,2.76
15,72,2880,1568,219,18,0,0,1,2.78
16,72,2880,1568,219,18,0,0,1,2.79
17,72,2880,1568,219,18,0,0,1,2.8
18,72,2880,1568,219,18,0,0,1,2.81
2,72,2880,1568,219,18,0,0,2,2.33
3,72,2880,1568,219,18,0,0,2,2.38
4,72,2880,1568,219,18,0,0,2,2.43
5,72,2880,1568,219,18,0,0,2,2.47
6,72,2880,1568,219,18,0,0,2,2.51
7,72,2880,1568,219,18,0,0,2,2.55
8,72,2880,1568,219,18,0,0,2,2.59
9,72,2880,1568,219,18,0,0,2,2.62
10,72,2880,1568,219,18,0,0,2,2.65
11,72,2880,1568,219,18,0,0,2,2.68
12,72,2880,1568,219,18,0,0,2,2.71
13,72,2880,1568,219,18,0,0,2,2.73
14,72,2880,1568,219,18,0,0,2,2.75
15,72,2880,1568,219,18,0,0,2,2.76
16,72,2880,1568,219,18,0,0,2,2.77
17,72,2880,1568,219,18,0,0,2,2.78
18,72,2880,1568,219,18,0,0,2,2.79
2,72,2880,1568,219,18,0,0,3,2.86
3,72,2880,1568,219,18,0,0,3,2.93
4,72,2880,1568,219,18,0,0,3,2.99
5,72,2880,1568,219,18,0,0,3,3.05
6,72,2880,1568,219,18,0,0,3,3.1
7,72,2880,1568,219,18,0,0,3,3.15
8,72,2880,1568,219,18,0,0,3,3.2
9,72,2880,1568,219,18,0,0,3,3.24
10,72,2880,1568,219,18,0,0,3,3.28
11,72,2880,1568,219,18,0,0,3,3.32
12,72,2880,1568,219,18,0,0,3,3.35
13,72,2880,1568,219,18,0,0,3,3.38
14,72,2880,1568,219,18,0,0,3,3.41
15,72,2880,1568,219,18,0,0,3,3.43
16,72,2880,1568,219,18,0,0,3,3.44
17,72,2880,1568,219,18,0,0,3,3.46
18,72,2880,1568,219,18,0,0,3,3.47
2,72,2880,1568,219,18,0,1,1,2.19
3,72,2880,1568,219,18,0,1,1,2.23
4,72,2880,1568,219,18,0,1,1,2.27
5,72,2880,1568,219,18,0,1,1,2.31
6,72,2880,1568,219,18,0,1,1,2.34
7,72,2880,1568,219,18,0,1,1,2.37
8,72,2880,1568,219,18,0,1,1,2.4
9,72,2880,1568,219,18,0,1,1,2.43
10,72,2880,1568,219,18,0,1,1,2.45
11,72,2880,1568,219,18,0,1,1,2.47
12,72,2880,1568,219,18,0,1,1,2.49
13,72,2880,1568,219,18,0,1,1,2.51
14,72,2880,1568,219,18,0,1,1,2.53
15,72,2880,1568,219,18,0,1,1,2.54
16,72,2880,1568,219,18,0,1,1,2.55
17,72,2880,1568,219,18,0,1,1,2.56
18,72,2880,1568,219,18,0,1,1,2.56
2,72,2880,1568,219,18,0,1,2,2.17
3,72,2880,1568,219,18,0,1,2,2.21
4,72,2880,1568,219,18,0,1,2,2.25
5,72,2880,1568,219,18,0,1,2,2.28
6,72,2880,1568,219,18,0,1,2,2.31
7,72,2880,1568,219,18,0,1,2,2.34
8,72,2880,1568,219,18,0,1,2,2.37
9,72,2880,1568,219,18,0,1,2,2.4
10,72,2880,1568,219,18,0,1,2,2.42
11,72,2880,1568,219,18,0,1,2,2.44
12,72,2880,1568,219,18,0,1,2,2.46
13,72,2880,1568,219,18,0,1,2,2.48
14,72,2880,1568,219,18,0,1,2,2.49
15,72,2880,1568,219,18,0,1,2,2.5
16,72,2880,1568,219,18,0,1,2,2.51
17,72,2880,1568,219,18,0,1,2,2.52
18,72,2880,1568,219,18,0,1,2,2.53
2,72,2880,1568,219,18,0,1,3,2.65
3,72,2880,1568,219,18,0,1,3,2.7
4,72,2880,1568,219,18,0,1,3,2.75
5,72,2880,1568,219,18,0,1,3,2.79
6,72,2880,1568,219,18,0,1,3,2.83
7,72,2880,1568,219,18,0,1,3,2.87
8,72,2880,1568,219,18,0,1,3,2.91
9,72,2880,1568,219,18,0,1,3,2.94
10,72,2880,1568,219,18,0,1,3,2.97
11,72,2880,1568,219,18,0,1,3,3.0
12,72,2880,1568,219,18,0,1,3,3.03
13,72,2880,1568,219,18,0,1,3,3.05
14,72,2880,1568,219,18,0,1,3,3.07
15,72,2880,1568,219,18,0,1,3,3.08
16,72,2880,1568,219,18,0,1,3,3.09
17,72,2880,1568,219,18,0,1,3,3.1
18,72,2880,1568,219,18,0,1,3,3.11
2,72,2880,1568,219,21,0,0,1,2.37
3,72,2880,1568,219,21,0,0,1,2.42
4,72,2880,1568,219,21,0,0,1,2.47
5,72,2880,1568,219,21,0,0,1,2.51
6,72,2880,1568,219,21,0,0,1,2.55
7,72,2880,1568,219,21,0,0,1,2.59
8,72,2880,1568,219,21,0,0,1,2.63
9,72,2880,1568,219,21,0,0,1,2.66
10,72,2880,1568,219,21,0,0,1,2.69
11,72,2880,1568,219,21,0,0,1,2.72
12,72,2880,1568,219,21,0,0,1,2.75
13,72,2880,1568,219,21,0,0,1,2.77
14,72,2880,1568,219,21,0,0,1,2.79
15,72,2880,1568,219,21,0,0,1,2.8
16,72,2880,1568,219,21,0,0,1,2.82
17,72,2880,1568,219,21,0,0,1,2.83
18,72,2880,1568,219,21,0,0,1,2.83
19,72,2880,1568,219,21,0,0,1,2.84
20,72,2880,1568,219,21,0,0,1,2.84
21,72,2880,1568,219,21,0,0,1,2.84
2,72,2880,1568,219,21,0,0,2,2.37
3,72,2880,1568,219,21,0,0,2,2.42
4,72,2880,1568,219,21,0,0,2,2.47
5,72,2880,1568,219,21,0,0,2,2.51
6,72,2880,1568,219,21,0,0,2,2.55
7,72,2880,1568,219,21,0,0,2,2.59
8,72,2880,1568,219,21,0,0,2,2.63
9,72,2880,1568,219,21,0,0,2,2.66
