bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,pred
6,72,2880,1568,149,26,0,1,2,3.77
7,72,2880,1568,149,26,0,1,2,3.94
8,72,2880,1568,149,26,0,1,2,4.09
9,72,2880,1568,149,26,0,1,2,4.23
10,72,2880,1568,149,26,0,1,2,4.36
11,72,2880,1568,149,26,0,1,2,4.47
12,72,2880,1568,149,26,0,1,2,4.58
13,72,2880,1568,149,26,0,1,2,4.67
14,72,2880,1568,149,26,0,1,2,4.75
15,72,2880,1568,149,26,0,1,2,4.82
16,72,2880,1568,149,26,0,1,2,4.88
17,72,2880,1568,149,26,0,1,2,4.92
18,72,2880,1568,149,26,0,1,2,4.95
19,72,2880,1568,149,26,0,1,2,4.97
20,72,2880,1568,149,26,0,1,2,4.98
21,72,2880,1568,149,26,0,1,2,4.98
22,72,2880,1568,149,26,0,1,2,4.96
23,72,2880,1568,149,26,0,1,2,4.94
24,72,2880,1568,149,26,0,1,2,4.9
25,72,2880,1568,149,26,0,1,2,4.85
26,72,2880,1568,149,26,0,1,2,4.79
2,72,2880,1568,149,26,0,1,3,3.09
3,72,2880,1568,149,26,0,1,3,3.31
4,72,2880,1568,149,26,0,1,3,3.53
5,72,2880,1568,149,26,0,1,3,3.73
6,72,2880,1568,149,26,0,1,3,3.91
7,72,2880,1568,149,26,0,1,3,4.09
8,72,2880,1568,149,26,0,1,3,4.25
9,72,2880,1568,149,26,0,1,3,4.4
10,72,2880,1568,149,26,0,1,3,4.54
11,72,2880,1568,149,26,0,1,3,4.66
12,72,2880,1568,149,26,0,1,3,4.77
13,72,2880,1568,149,26,0,1,3,4.87
14,72,2880,1568,149,26,0,1,3,4.96
15,72,2880,1568,149,26,0,1,3,5.03
16,72,2880,1568,149,26,0,1,3,5.09
17,72,2880,1568,149,26,0,1,3,5.14
18,72,2880,1568,149,26,0,1,3,5.17
19,72,2880,1568,149,26,0,1,3,5.19
20,72,2880,1568,149,26,0,1,3,5.21
21,72,2880,1568,149,26,0,1,3,5.2
22,72,2880,1568,149,26,0,1,3,5.19
23,72,2880,1568,149,26,0,1,3,5.16
24,72,2880,1568,149,26,0,1,3,5.12
25,72,2880,1568,149,26,0,1,3,5.07
26,72,2880,1568,149,26,0,1,3,5.0
2,72,2880,1568,149,30,0,0,1,2.92
3,72,2880,1568,149,30,0,0,1,3.13
4,72,2880,1568,149,30,0,0,1,3.33
5,72,2880,1568,149,30,0,0,1,3.52
6,72,2880,1568,149,30,0,0,1,3.69
7,72,2880,1568,149,30,0,0,1,3.86
8,72,2880,1568,149,30,0,0,1,4.01
9,72,2880,1568,149,30,0,0,1,4.15
10,72,2880,1568,149,30,0,0,1,4.28
11,72,2880,1568,149,30,0,0,1,4.39
12,72,2880,1568,149,30,0,0,1,4.5
13,72,2880,1568,149,30,0,0,1,4.59
14,72,2880,1568,149,30,0,0,1,4.67
15,72,2880,1568,149,30,0,0,1,4.74
16,72,2880,1568,149,30,0,0,1,4.79
17,72,2880,1568,149,30,0,0,1,4.84
18,72,2880,1568,149,30,0,0,1,4.87
19,72,2880,1568,149,30,0,0,1,4.89
20,72,2880,1568,149,30,0,0,1,4.9
21,72,2880,1568,149,30,0,0,1,4.89
22,72,2880,1568,149,30,0,0,1,4.88
23,72,2880,1568,149,30,0,0,1,4.85
24,72,2880,1568,149,30,0,0,1,4.81
25,72,2880,1568,149,30,0,0,1,4.76
26,72,2880,1568,149,30,0,0,1,4.69
27,72,2880,1568,149,30,0,0,1,4.62
28,72,2880,1568,149,30,0,0,1,4.53
29,72,2880,1568,149,30,0,0,1,4.43
30,72,2880,1568,149,30,0,0,1,4.32
2,72,2880,1568,149,30,0,0,2,2.95
3,72,2880,1568,149,30,0,0,2,3.16
4,72,2880,1568,149,30,0,0,2,3.36
5,72,2880,1568,149,30,0,0,2,3.55
6,72,2880,1568,149,30,0,0,2,3.72
7,72,2880,1568,149,30,0,0,2,3.89
8,72,2880,1568,149,30,0,0,2,4.04
9,72,2880,1568,149,30,0,0,2,4.18
10,72,2880,1568,149,30,0,0,2,4.31
11,72,2880,1568,149,30,0,0,2,4.42
12,72,2880,1568,149,30,0,0,2,4.53
13,72,2880,1568,149,30,0,0,2,4.62
14,72,2880,1568,149,30,0,0,2,4.7
15,72,2880,1568,149,30,0,0,2,4.77
16,72,2880,1568,149,30,0,0,2,4.82
17,72,2880,1568,149,30,0,0,2,4.87
18,72,2880,1568,149,30,0,0,2,4.9
19,72,2880,1568,149,30,0,0,2,4.92
20,72,2880,1568,149,30,0,0,2,4.93
21,72,2880,1568,149,30,0,0,2,4.92
22,72,2880,1568,149,30,0,0,2,4.91
23,72,2880,1568,149,30,0,0,2,4.88
24,72,2880,1568,149,30,0,0,2,4.84
25,72,2880,1568,149,30,0,0,2,4.79
26,72,2880,1568,149,30,0,0,2,4.72
27,72,2880,1568,149,30,0,0,2,4.65
28,72,2880,1568,149,30,0,0,2,4.56
29,72,2880,1568,149,30,0,0,2,4.46
30,72,2880,1568,149,30,0,0,2,4.35
2,72,2880,1568,149,30,0,0,3,3.04
3,72,2880,1568,149,30,0,0,3,3.26
4,72,2880,1568,149,30,0,0,3,3.47
5,72,2880,1568,149,30,0,0,3,3.67
6,72,2880,1568,149,30,0,0,3,3.86
7,72,2880,1568,149,30,0,0,3,4.03
8,72,2880,1568,149,30,0,0,3,4.19
9,72,2880,1568,149,30,0,0,3,4.34
10,72,2880,1568,149,30,0,0,3,4.47
11,72,2880,1568,149,30,0,0,3,4.59
12,72,2880,1568,149,30,0,0,3,4.7
13,72,2880,1568,149,30,0,0,3,4.8
14,72,2880,1568,149,30,0,0,3,4.89
15,72,2880,1568,149,30,0,0,3,4.96
16,72,2880,1568,149,30,0,0,3,5.02
17,72,2880,1568,149,30,0,0,3,5.06
18,72,2880,1568,149,30,0,0,3,5.1
19,72,2880,1568,149,30,0,0,3,5.12
20,72,2880,1568,149,30,0,0,3,5.13
21,72,2880,1568,149,30,0,0,3,5.12
22,72,2880,1568,149,30,0,0,3,5.1
23,72,2880,1568,149,30,0,0,3,5.07
24,72,2880,1568,149,30,0,0,3,5.03
25,72,2880,1568,149,30,0,0,3,4.98
26,72,2880,1568,149,30,0,0,3,4.91
27,72,2880,1568,149,30,0,0,3,4.83
28,72,2880,1568,149,30,0,0,3,4.74
29,72,2880,1568,149,30,0,0,3,4.63
30,72,2880,1568,149,30,0,0,3,4.51
2,72,2880,1568,149,30,0,1,1,2.96
3,72,2880,1568,149,30,0,1,1,3.17
4,72,2880,1568,149,30,0,1,1,3.37
5,72,2880,1568,149,30,0,1,1,3.56
6,72,2880,1568,149,30,0,1,1,3.74
7,72,2880,1568,149,30,0,1,1,3.91
8,72,2880,1568,149,30,0,1,1,4.06
9,72,2880,1568,149,30,0,1,1,4.2
10,72,2880,1568,149,30,0,1,1,4.33
11,72,2880,1568,149,30,0,1,1,4.45
12,72,2880,1568,149,30,0,1,1,4.55
13,72,2880,1568,149,30,0,1,1,4.65
14,72,2880,1568,149,30,0,1,1,4.73
15,72,2880,1568,149,30,0,1,1,4.79
16,72,2880,1568,149,30,0,1,1,4.85
17,72,2880,1568,149,30,0,1,1,4.9
18,72,2880,1568,149,30,0,1,1,4.93
19,72,2880,1568,149,30,0,1,1,4.95
20,72,2880,1568,149,30,0,1,1,4.96
21,72,2880,1568,149,30,0,1,1,4.95
22,72,2880,1568,149,30,0,1,1,4.94
23,72,2880,1568,149,30,0,1,1,4.91
24,72,2880,1568,149,30,0,1,1,4.87
25,72,2880,1568,149,30,0,1,1,4.82
26,72,2880,1568,149,30,0,1,1,4.76
27,72,2880,1568,149,30,0,1,1,4.68
28,72,2880,1568,149,30,0,1,1,4.59
29,72,2880,1568,149,30,0,1,1,4.49
30,72,2880,1568,149,30,0,1,1,4.38
2,72,2880,1568,149,30,0,1,2,2.97
3,72,2880,1568,149,30,0,1,2,3.18
4,72,2880,1568,149,30,0,1,2,3.38
5,72,2880,1568,149,30,0,1,2,3.57
6,72,2880,1568,149,30,0,1,2,3.74
7,72,2880,1568,149,30,0,1,2,3.91
8,72,2880,1568,149,30,0,1,2,4.06
9,72,2880,1568,149,30,0,1,2,4.2
10,72,2880,1568,149,30,0,1,2,4.33
11,72,2880,1568,149,30,0,1,2,4.44
12,72,2880,1568,149,30,0,1,2,4.55
13,72,2880,1568,149,30,0,1,2,4.64
14,72,2880,1568,149,30,0,1,2,4.72
15,72,2880,1568,149,30,0,1,2,4.79
16,72,2880,1568,149,30,0,1,2,4.85
17,72,2880,1568,149,30,0,1,2,4.89
18,72,2880,1568,149,30,0,1,2,4.92
19,72,2880,1568,149,30,0,1,2,4.94
20,72,2880,1568,149,30,0,1,2,4.95
21,72,2880,1568,149,30,0,1,2,4.95
22,72,2880,1568,149,30,0,1,2,4.93
23,72,2880,1568,149,30,0,1,2,4.91
24,72,2880,1568,149,30,0,1,2,4.87
25,72,2880,1568,149,30,0,1,2,4.82
26,72,2880,1568,149,30,0,1,2,4.76
27,72,2880,1568,149,30,0,1,2,4.68
28,72,2880,1568,149,30,0,1,2,4.59
29,72,2880,1568,149,30,0,1,2,4.5
30,72,2880,1568,149,30,0,1,2,4.39
2,72,2880,1568,149,30,0,1,3,3.05
3,72,2880,1568,149,30,0,1,3,3.28
4,72,2880,1568,149,30,0,1,3,3.49
5,72,2880,1568,149,30,0,1,3,3.69
6,72,2880,1568,149,30,0,1,3,3.88
7,72,2880,1568,149,30,0,1,3,4.06
8,72,2880,1568,149,30,0,1,3,4.22
9,72,2880,1568,149,30,0,1,3,4.37
10,72,2880,1568,149,30,0,1,3,4.51
11,72,2880,1568,149,30,0,1,3,4.63
12,72,2880,1568,149,30,0,1,3,4.74
13,72,2880,1568,149,30,0,1,3,4.84
14,72,2880,1568,149,30,0,1,3,4.93
15,72,2880,1568,149,30,0,1,3,5.0
16,72,2880,1568,149,30,0,1,3,5.06
17,72,2880,1568,149,30,0,1,3,5.11
18,72,2880,1568,149,30,0,1,3,5.15
19,72,2880,1568,149,30,0,1,3,5.17
20,72,2880,1568,149,30,0,1,3,5.18
21,72,2880,1568,149,30,0,1,3,5.17
22,72,2880,1568,149,30,0,1,3,5.16
23,72,2880,1568,149,30,0,1,3,5.13
24,72,2880,1568,149,30,0,1,3,5.09
25,72,2880,1568,149,30,0,1,3,5.03
26,72,2880,1568,149,30,0,1,3,4.96
27,72,2880,1568,149,30,0,1,3,4.88
28,72,2880,1568,149,30,0,1,3,4.79
29,72,2880,1568,149,30,0,1,3,4.68
30,72,2880,1568,149,30,0,1,3,4.57
2,72,2880,1568,149,36,0,0,1,2.82
3,72,2880,1568,149,36,0,0,1,3.02
4,72,2880,1568,149,36,0,0,1,3.2
5,72,2880,1568,149,36,0,0,1,3.38
6,72,2880,1568,149,36,0,0,1,3.54
7,72,2880,1568,149,36,0,0,1,3.7
8,72,2880,1568,149,36,0,0,1,3.84
9,72,2880,1568,149,36,0,0,1,3.97
10,72,2880,1568,149,36,0,0,1,4.09
11,72,2880,1568,149,36,0,0,1,4.2
12,72,2880,1568,149,36,0,0,1,4.29
13,72,2880,1568,149,36,0,0,1,4.38
14,72,2880,1568,149,36,0,0,1,4.45
15,72,2880,1568,149,36,0,0,1,4.52
16,72,2880,1568,149,36,0,0,1,4.57
17,72,2880,1568,149,36,0,0,1,4.61
18,72,2880,1568,149,36,0,0,1,4.64
19,72,2880,1568,149,36,0,0,1,4.66
20,72,2880,1568,149,36,0,0,1,4.66
21,72,2880,1568,149,36,0,0,1,4.66
22,72,2880,1568,149,36,0,0,1,4.64
23,72,2880,1568,149,36,0,0,1,4.62
24,72,2880,1568,149,36,0,0,1,4.58
25,72,2880,1568,149,36,0,0,1,4.53
26,72,2880,1568,149,36,0,0,1,4.47
27,72,2880,1568,149,36,0,0,1,4.4
28,72,2880,1568,149,36,0,0,1,4.32
29,72,2880,1568,149,36,0,0,1,4.22
30,72,2880,1568,149,36,0,0,1,4.12
31,72,2880,1568,149,36,0,0,1,4.0
32,72,2880,1568,149,36,0,0,1,3.87
2,72,2880,1568,149,36,0,0,2,2.81
3,72,2880,1568,149,36,0,0,2,3.0
4,72,2880,1568,149,36,0,0,2,3.19
5,72,2880,1568,149,36,0,0,2,3.36
6,72,2880,1568,149,36,0,0,2,3.52
7,72,2880,1568,149,36,0,0,2,3.67
8,72,2880,1568,149,36,0,0,2,3.81
9,72,2880,1568,149,36,0,0,2,3.94
10,72,2880,1568,149,36,0,0,2,4.06
11,72,2880,1568,149,36,0,0,2,4.16
12,72,2880,1568,149,36,0,0,2,4.26
13,72,2880,1568,149,36,0,0,2,4.34
14,72,2880,1568,149,36,0,0,2,4.41
15,72,2880,1568,149,36,0,0,2,4.48
16,72,2880,1568,149,36,0,0,2,4.53
17,72,2880,1568,149,36,0,0,2,4.57
18,72,2880,1568,149,36,0,0,2,4.6
19,72,2880,1568,149,36,0,0,2,4.61
20,72,2880,1568,149,36,0,0,2,4.62
21,72,2880,1568,149,36,0,0,2,4.62
22,72,2880,1568,149,36,0,0,2,4.6
23,72,2880,1568,149,36,0,0,2,4.58
24,72,2880,1568,149,36,0,0,2,4.54
25,72,2880,1568,149,36,0,0,2,4.49
26,72,2880,1568,149,36,0,0,2,4.43
27,72,2880,1568,149,36,0,0,2,4.36
28,72,2880,1568,149,36,0,0,2,4.28
29,72,2880,1568,149,36,0,0,2,4.19
30,72,2880,1568,149,36,0,0,2,4.09
31,72,2880,1568,149,36,0,0,2,3.97
32,72,2880,1568,149,36,0,0,2,3.85
2,72,2880,1568,149,36,0,0,3,2.92
3,72,2880,1568,149,36,0,0,3,3.12
4,72,2880,1568,149,36,0,0,3,3.3
5,72,2880,1568,149,36,0,0,3,3.48
6,72,2880,1568,149,36,0,0,3,3.64
7,72,2880,1568,149,36,0,0,3,3.8
8,72,2880,1568,149,36,0,0,3,3.94
9,72,2880,1568,149,36,0,0,3,4.07
10,72,2880,1568,149,36,0,0,3,4.19
11,72,2880,1568,149,36,0,0,3,4.3
12,72,2880,1568,149,36,0,0,3,4.4
13,72,2880,1568,149,36,0,0,3,4.48
14,72,2880,1568,149,36,0,0,3,4.56
15,72,2880,1568,149,36,0,0,3,4.62
16,72,2880,1568,149,36,0,0,3,4.67
17,72,2880,1568,149,36,0,0,3,4.71
18,72,2880,1568,149,36,0,0,3,4.74
19,72,2880,1568,149,36,0,0,3,4.76
20,72,2880,1568,149,36,0,0,3,4.77
21,72,2880,1568,149,36,0,0,3,4.76
22,72,2880,1568,149,36,0,0,3,4.75
23,72,2880,1568,149,36,0,0,3,4.72
24,72,2880,1568,149,36,0,0,3,4.68
25,72,2880,1568,149,36,0,0,3,4.64
26,72,2880,1568,149,36,0,0,3,4.58
27,72,2880,1568,149,36,0,0,3,4.5
28,72,2880,1568,149,36,0,0,3,4.42
29,72,2880,1568,149,36,0,0,3,4.33
30,72,2880,1568,149,36,0,0,3,4.22
31,72,2880,1568,149,36,0,0,3,4.11
32,72,2880,1568,149,36,0,0,3,3.98
2,72,2880,1568,149,36,0,1,1,2.9
3,72,2880,1568,149,36,0,1,1,3.1
4,72,2880,1568,149,36,0,1,1,3.29
5,72,2880,1568,149,36,0,1,1,3.47
6,72,2880,1568,149,36,0,1,1,3.63
7,72,2880,1568,149,36,0,1,1,3.79
8,72,2880,1568,149,36,0,1,1,3.93
9,72,2880,1568,149,36,0,1,1,4.06
10,72,2880,1568,149,36,0,1,1,4.18
11,72,2880,1568,149,36,0,1,1,4.29
12,72,2880,1568,149,36,0,1,1,4.39
13,72,2880,1568,149,36,0,1,1,4.48
14,72,2880,1568,149,36,0,1,1,4.55
15,72,2880,1568,149,36,0,1,1,4.62
16,72,2880,1568,149,36,0,1,1,4.67
17,72,2880,1568,149,36,0,1,1,4.71
18,72,2880,1568,149,36,0,1,1,4.74
19,72,2880,1568,149,36,0,1,1,4.76
20,72,2880,1568,149,36,0,1,1,4.77
21,72,2880,1568,149,36,0,1,1,4.76
22,72,2880,1568,149,36,0,1,1,4.75
23,72,2880,1568,149,36,0,1,1,4.72
24,72,2880,1568,149,36,0,1,1,4.68
25,72,2880,1568,149,36,0,1,1,4.63
26,72,2880,1568,149,36,0,1,1,4.57
27,72,2880,1568,149,36,0,1,1,4.5
28,72,2880,1568,149,36,0,1,1,4.42
29,72,2880,1568,149,36,0,1,1,4.32
30,72,2880,1568,149,36,0,1,1,4.22
31,72,2880,1568,149,36,0,1,1,4.1
32,72,2880,1568,149,36,0,1,1,3.97
2,72,2880,1568,149,36,0,1,2,2.87
3,72,2880,1568,149,36,0,1,2,3.07
4,72,2880,1568,149,36,0,1,2,3.25
5,72,2880,1568,149,36,0,1,2,3.42
6,72,2880,1568,149,36,0,1,2,3.59
7,72,2880,1568,149,36,0,1,2,3.74
8,72,2880,1568,149,36,0,1,2,3.88
9,72,2880,1568,149,36,0,1,2,4.01
10,72,2880,1568,149,36,0,1,2,4.13
11,72,2880,1568,149,36,0,1,2,4.24
12,72,2880,1568,149,36,0,1,2,4.33
13,72,2880,1568,149,36,0,1,2,4.42
14,72,2880,1568,149,36,0,1,2,4.49
15,72,2880,1568,149,36,0,1,2,4.55
16,72,2880,1568,149,36,0,1,2,4.61
17,72,2880,1568,149,36,0,1,2,4.65
18,72,2880,1568,149,36,0,1,2,4.68
19,72,2880,1568,149,36,0,1,2,4.7
20,72,2880,1568,149,36,0,1,2,4.7
21,72,2880,1568,149,36,0,1,2,4.7
22,72,2880,1568,149,36,0,1,2,4.68
23,72,2880,1568,149,36,0,1,2,4.66
24,72,2880,1568,149,36,0,1,2,4.62
25,72,2880,1568,149,36,0,1,2,4.57
26,72,2880,1568,149,36,0,1,2,4.52
27,72,2880,1568,149,36,0,1,2,4.45
28,72,2880,1568,149,36,0,1,2,4.37
29,72,2880,1568,149,36,0,1,2,4.27
30,72,2880,1568,149,36,0,1,2,4.17
31,72,2880,1568,149,36,0,1,2,4.06
32,72,2880,1568,149,36,0,1,2,3.93
2,72,2880,1568,149,36,0,1,3,2.94
3,72,2880,1568,149,36,0,1,3,3.14
4,72,2880,1568,149,36,0,1,3,3.33
5,72,2880,1568,149,36,0,1,3,3.51
6,72,2880,1568,149,36,0,1,3,3.68
7,72,2880,1568,149,36,0,1,3,3.84
8,72,2880,1568,149,36,0,1,3,3.98
9,72,2880,1568,149,36,0,1,3,4.11
10,72,2880,1568,149,36,0,1,3,4.24
11,72,2880,1568,149,36,0,1,3,4.35
12,72,2880,1568,149,36,0,1,3,4.44
13,72,2880,1568,149,36,0,1,3,4.53
14,72,2880,1568,149,36,0,1,3,4.61
15,72,2880,1568,149,36,0,1,3,4.67
16,72,2880,1568,149,36,0,1,3,4.73
17,72,2880,1568,149,36,0,1,3,4.77
18,72,2880,1568,149,36,0,1,3,4.8
19,72,2880,1568,149,36,0,1,3,4.82
20,72,2880,1568,149,36,0,1,3,4.83
21,72,2880,1568,149,36,0,1,3,4.82
22,72,2880,1568,149,36,0,1,3,4.81
23,72,2880,1568,149,36,0,1,3,4.78
24,72,2880,1568,149,36,0,1,3,4.74
25,72,2880,1568,149,36,0,1,3,4.69
26,72,2880,1568,149,36,0,1,3,4.63
27,72,2880,1568,149,36,0,1,3,4.56
28,72,2880,1568,149,36,0,1,3,4.48
29,72,2880,1568,149,36,0,1,3,4.38
30,72,2880,1568,149,36,0,1,3,4.28
31,72,2880,1568,149,36,0,1,3,4.16
32,72,2880,1568,149,36,0,1,3,4.03
2,72,2880,1568,219,4,0,0,1,1.54
3,72,2880,1568,219,4,0,0,1,1.68
4,72,2880,1568,219,4,0,0,1,1.8
2,72,2880,1568,219,4,0,0,2,1.56
3,72,2880,1568,219,4,0,0,2,1.69
4,72,2880,1568,219,4,0,0,2,1.82
2,72,2880,1568,219,4,0,0,3,1.61
3,72,2880,1568,219,4,0,0,3,1.8
4,72,2880,1568,219,4,0,0,3,1.98
2,72,2880,1568,219,4,0,1,1,1.5
3,72,2880,1568,219,4,0,1,1,1.62
4,72,2880,1568,219,4,0,1,1,1.73
2,72,2880,1568,219,4,0,1,2,1.51
3,72,2880,1568,219,4,0,1,2,1.62
4,72,2880,1568,219,4,0,1,2,1.73
2,72,2880,1568,219,4,0,1,3,1.55
3,72,2880,1568,219,4,0,1,3,1.71
4,72,2880,1568,219,4,0,1,3,1.85
2,72,2880,1568,219,6,0,0,1,2.39
3,72,2880,1568,219,6,0,0,1,2.52
4,72,2880,1568,219,6,0,0,1,2.64
5,72,2880,1568,219,6,0,0,1,2.76
6,72,2880,1568,219,6,0,0,1,2.87
2,72,2880,1568,219,6,0,0,2,2.39
3,72,2880,1568,219,6,0,0,2,2.52
4,72,2880,1568,219,6,0,0,2,2.64
5,72,2880,1568,219,6,0,0,2,2.75
6,72,2880,1568,219,6,0,0,2,2.86
2,72,2880,1568,219,6,0,0,3,2.75
3,72,2880,1568,219,6,0,0,3,2.93
4,72,2880,1568,219,6,0,0,3,3.1
5,72,2880,1568,219,6,0,0,3,3.26
6,72,2880,1568,219,6,0,0,3,3.41
2,72,2880,1568,219,6,0,1,1,2.18
3,72,2880,1568,219,6,0,1,1,2.29
4,72,2880,1568,219,6,0,1,1,2.4
5,72,2880,1568,219,6,0,1,1,2.49
6,72,2880,1568,219,6,0,1,1,2.59
2,72,2880,1568,219,6,0,1,2,2.18
3,72,2880,1568,219,6,0,1,2,2.29
4,72,2880,1568,219,6,0,1,2,2.39
5,72,2880,1568,219,6,0,1,2,2.49
6,72,2880,1568,219,6,0,1,2,2.58
2,72,2880,1568,219,6,0,1,3,2.46
3,72,2880,1568,219,6,0,1,3,2.61
4,72,2880,1568,219,6,0,1,3,2.75
5,72,2880,1568,219,6,0,1,3,2.88
6,72,2880,1568,219,6,0,1,3,3.0
2,72,2880,1568,219,18,0,0,1,2.41
3,72,2880,1568,219,18,0,0,1,2.54
4,72,2880,1568,219,18,0,0,1,2.67
5,72,2880,1568,219,18,0,0,1,2.78
6,72,2880,1568,219,18,0,0,1,2.89
7,72,2880,1568,219,18,0,0,1,3.0
8,72,2880,1568,219,18,0,0,1,3.09
9,72,2880,1568,219,18,0,0,1,3.18
10,72,2880,1568,219,18,0,0,1,3.26
11,72,2880,1568,219,18,0,0,1,3.33
12,72,2880,1568,219,18,0,0,1,3.39
13,72,2880,1568,219,18,0,0,1,3.45
14,72,2880,1568,219,18,0,0,1,3.5
15,72,2880,1568,219,18,0,0,1,3.54
16,72,2880,1568,219,18,0,0,1,3.57
17,72,2880,1568,219,18,0,0,1,3.6
18,72,2880,1568,219,18,0,0,1,3.62
2,72,2880,1568,219,18,0,0,2,2.41
3,72,2880,1568,219,18,0,0,2,2.54
4,72,2880,1568,219,18,0,0,2,2.66
5,72,2880,1568,219,18,0,0,2,2.78
6,72,2880,1568,219,18,0,0,2,2.89
7,72,2880,1568,219,18,0,0,2,2.99
8,72,2880,1568,219,18,0,0,2,3.08
9,72,2880,1568,219,18,0,0,2,3.17
10,72,2880,1568,219,18,0,0,2,3.24
11,72,2880,1568,219,18,0,0,2,3.31
12,72,2880,1568,219,18,0,0,2,3.38
13,72,2880,1568,219,18,0,0,2,3.43
14,72,2880,1568,219,18,0,0,2,3.48
15,72,2880,1568,219,18,0,0,2,3.52
16,72,2880,1568,219,18,0,0,2,3.56
17,72,2880,1568,219,18,0,0,2,3.58
18,72,2880,1568,219,18,0,0,2,3.6
2,72,2880,1568,219,18,0,0,3,2.77
3,72,2880,1568,219,18,0,0,3,2.95
4,72,2880,1568,219,18,0,0,3,3.13
5,72,2880,1568,219,18,0,0,3,3.29
6,72,2880,1568,219,18,0,0,3,3.45
7,72,2880,1568,219,18,0,0,3,3.59
8,72,2880,1568,219,18,0,0,3,3.72
9,72,2880,1568,219,18,0,0,3,3.84
10,72,2880,1568,219,18,0,0,3,3.95
11,72,2880,1568,219,18,0,0,3,4.05
12,72,2880,1568,219,18,0,0,3,4.14
13,72,2880,1568,219,18,0,0,3,4.22
14,72,2880,1568,219,18,0,0,3,4.29
15,72,2880,1568,219,18,0,0,3,4.35
16,72,2880,1568,219,18,0,0,3,4.4
17,72,2880,1568,219,18,0,0,3,4.43
18,72,2880,1568,219,18,0,0,3,4.46
2,72,2880,1568,219,18,0,1,1,2.2
3,72,2880,1568,219,18,0,1,1,2.31
4,72,2880,1568,219,18,0,1,1,2.42
5,72,2880,1568,219,18,0,1,1,2.52
6,72,2880,1568,219,18,0,1,1,2.61
7,72,2880,1568,219,18,0,1,1,2.7
8,72,2880,1568,219,18,0,1,1,2.78
9,72,2880,1568,219,18,0,1,1,2.85
10,72,2880,1568,219,18,0,1,1,2.92
11,72,2880,1568,219,18,0,1,1,2.98
12,72,2880,1568,219,18,0,1,1,3.04
13,72,2880,1568,219,18,0,1,1,3.09
14,72,2880,1568,219,18,0,1,1,3.13
15,72,2880,1568,219,18,0,1,1,3.16
16,72,2880,1568,219,18,0,1,1,3.19
17,72,2880,1568,219,18,0,1,1,3.21
18,72,2880,1568,219,18,0,1,1,3.23
2,72,2880,1568,219,18,0,1,2,2.2
3,72,2880,1568,219,18,0,1,2,2.31
4,72,2880,1568,219,18,0,1,2,2.42
5,72,2880,1568,219,18,0,1,2,2.51
6,72,2880,1568,219,18,0,1,2,2.61
7,72,2880,1568,219,18,0,1,2,2.69
8,72,2880,1568,219,18,0,1,2,2.77
9,72,2880,1568,219,18,0,1,2,2.84
10,72,2880,1568,219,18,0,1,2,2.91
11,72,2880,1568,219,18,0,1,2,2.97
12,72,2880,1568,219,18,0,1,2,3.02
13,72,2880,1568,219,18,0,1,2,3.07
14,72,2880,1568,219,18,0,1,2,3.11
15,72,2880,1568,219,18,0,1,2,3.15
16,72,2880,1568,219,18,0,1,2,3.18
17,72,2880,1568,219,18,0,1,2,3.2
18,72,2880,1568,219,18,0,1,2,3.21
2,72,2880,1568,219,18,0,1,3,2.48
3,72,2880,1568,219,18,0,1,3,2.63
4,72,2880,1568,219,18,0,1,3,2.78
5,72,2880,1568,219,18,0,1,3,2.91
6,72,2880,1568,219,18,0,1,3,3.04
7,72,2880,1568,219,18,0,1,3,3.16
8,72,2880,1568,219,18,0,1,3,3.27
9,72,2880,1568,219,18,0,1,3,3.37
10,72,2880,1568,219,18,0,1,3,3.46
11,72,2880,1568,219,18,0,1,3,3.55
12,72,2880,1568,219,18,0,1,3,3.62
13,72,2880,1568,219,18,0,1,3,3.69
14,72,2880,1568,219,18,0,1,3,3.74
15,72,2880,1568,219,18,0,1,3,3.79
16,72,2880,1568,219,18,0,1,3,3.83
17,72,2880,1568,219,18,0,1,3,3.86
18,72,2880,1568,219,18,0,1,3,3.88
2,72,2880,1568,219,21,0,0,1,2.47
3,72,2880,1568,219,21,0,0,1,2.61
4,72,2880,1568,219,21,0,0,1,2.75
5,72,2880,1568,219,21,0,0,1,2.87
6,72,2880,1568,219,21,0,0,1,2.99
7,72,2880,1568,219,21,0,0,1,3.1
8,72,2880,1568,219,21,0,0,1,3.2
9,72,2880,1568,219,21,0,0,1,3.29
10,72,2880,1568,219,21,0,0,1,3.38
11,72,2880,1568,219,21,0,0,1,3.46
12,72,2880,1568,219,21,0,0,1,3.52
13,72,2880,1568,219,21,0,0,1,3.59
14,72,2880,1568,219,21,0,0,1,3.64
15,72,2880,1568,219,21,0,0,1,3.68
16,72,2880,1568,219,21,0,0,1,3.72
17,72,2880,1568,219,21,0,0,1,3.75
18,72,2880,1568,219,21,0,0,1,3.77
19,72,2880,1568,219,21,0,0,1,3.78
20,72,2880,1568,219,21,0,0,1,3.78
21,72,2880,1568,219,21,0,0,1,3.78
2,72,2880,1568,219,21,0,0,2,2.48
3,72,2880,1568,219,21,0,0,2,2.62
4,72,2880,1568,219,21,0,0,2,2.75
5,72,2880,1568,219,21,0,0,2,2.87
6,72,2880,1568,219,21,0,0,2,2.98
